105 0.458 0.019 0.014
115 0.471 0.017 0.013
125 0.470 0.018 0.013
135 0.462 0.020 0.014
145 0.457 0.023 0.016
155 0.457 0.026 0.017
165 0.459 0.031 0.019
175 0.462 0.037 0.022
185 0.466 0.044 0.025
195 0.471 0.052 0.029
205 0.476 0.061 0.033
215 0.480 0.069 0.037
225 0.485 0.077 0.042
235 0.488 0.085 0.046
245 0.491 0.091 0.050
255 0.494 0.097 0.053
265 0.496 0.101 0.056
275 0.497 0.105 0.058
285 0.498 0.107 0.059
295 0.498 0.108 0.060
