105 0.404 0.016 0.012
115 0.419 0.015 0.011
125 0.443 0.017 0.013
135 0.465 0.020 0.014
145 0.481 0.023 0.016
155 0.490 0.026 0.017
165 0.494 0.031 0.020
175 0.495 0.038 0.022
185 0.496 0.045 0.025
195 0.496 0.053 0.029
205 0.497 0.061 0.033
215 0.499 0.069 0.037
225 0.500 0.077 0.042
235 0.501 0.084 0.046
245 0.502 0.090 0.049
255 0.503 0.096 0.052
265 0.504 0.100 0.055
275 0.504 0.103 0.057
285 0.505 0.105 0.058
295 0.505 0.106 0.059
