105 0.481 0.017 0.013
115 0.507 0.016 0.012
125 0.538 0.019 0.014
135 0.561 0.022 0.016
145 0.575 0.025 0.017
155 0.581 0.029 0.019
165 0.582 0.034 0.022
175 0.581 0.041 0.024
185 0.579 0.049 0.028
195 0.578 0.058 0.032
205 0.577 0.067 0.036
215 0.577 0.076 0.041
225 0.577 0.084 0.046
235 0.577 0.092 0.050
245 0.577 0.099 0.054
255 0.577 0.105 0.057
265 0.577 0.109 0.060
275 0.577 0.113 0.062
285 0.577 0.115 0.063
295 0.577 0.116 0.064
