105 0.860 0.055 0.042
115 0.831 0.054 0.040
125 0.818 0.056 0.041
135 0.829 0.065 0.045
145 0.851 0.079 0.050
155 0.872 0.096 0.057
165 0.887 0.115 0.065
175 0.895 0.136 0.074
185 0.899 0.157 0.083
195 0.899 0.177 0.093
205 0.898 0.197 0.103
215 0.895 0.215 0.113
225 0.892 0.232 0.122
235 0.889 0.246 0.130
245 0.887 0.258 0.137
255 0.884 0.268 0.142
265 0.883 0.276 0.147
275 0.882 0.282 0.150
285 0.881 0.286 0.153
295 0.881 0.287 0.154
