105 0.407 0.014 0.011
115 0.425 0.013 0.010
125 0.450 0.015 0.011
135 0.465 0.017 0.012
145 0.471 0.020 0.013
155 0.474 0.023 0.015
165 0.474 0.028 0.017
175 0.474 0.033 0.019
185 0.474 0.040 0.022
195 0.475 0.046 0.025
205 0.476 0.053 0.029
215 0.478 0.060 0.032
225 0.481 0.066 0.036
235 0.483 0.072 0.039
245 0.485 0.078 0.042
255 0.487 0.082 0.045
265 0.489 0.086 0.047
275 0.489 0.088 0.048
285 0.490 0.090 0.049
295 0.490 0.091 0.050
