105 0.484 0.014 0.011
115 0.498 0.013 0.010
125 0.528 0.015 0.011
135 0.553 0.018 0.013
145 0.568 0.021 0.015
155 0.574 0.025 0.016
165 0.574 0.030 0.018
175 0.570 0.035 0.021
185 0.564 0.042 0.024
195 0.560 0.049 0.027
205 0.556 0.056 0.030
215 0.554 0.063 0.034
225 0.553 0.070 0.038
235 0.552 0.076 0.041
245 0.551 0.081 0.044
255 0.550 0.086 0.047
265 0.550 0.089 0.049
275 0.549 0.092 0.050
285 0.549 0.093 0.051
295 0.549 0.094 0.052
