105 0.630 0.033 0.025
115 0.734 0.029 0.023
125 0.804 0.035 0.026
135 0.823 0.040 0.029
145 0.811 0.045 0.031
155 0.790 0.050 0.034
165 0.772 0.058 0.037
175 0.758 0.068 0.041
185 0.749 0.081 0.047
195 0.744 0.096 0.053
205 0.742 0.111 0.061
215 0.741 0.127 0.069
225 0.741 0.142 0.077
235 0.741 0.155 0.085
245 0.741 0.167 0.092
255 0.741 0.178 0.098
265 0.740 0.186 0.103
275 0.739 0.192 0.107
285 0.739 0.196 0.109
295 0.739 0.198 0.111
