100	5989	77.3886	0	0	0	30-50%
105.511	4859	69.7065	0	0	0	30-50%
111.326	3617	60.1415	0	0	0	30-50%
117.462	2890	53.7587	0	0	0	30-50%
123.936	2174	46.6262	0	0	0	30-50%
130.766	1680	40.9878	0	0	0	30-50%
137.973	1221	34.9428	0	0	0	30-50%
145.577	871	29.5127	0	0	0	30-50%
153.6	729	27	0	0	0	30-50%
162.066	533	23.0868	0	0	0	30-50%
170.998	361	19	0	0	0	30-50%
180.422	291	17.0587	0	0	0	30-50%
190.365	200	14.1421	0	0	0	30-50%
200.857	152	12.3288	0	0	0	30-50%
211.927	103	10.1489	0	0	0	30-50%
223.607	74	8.60233	0	0	0	30-50%
235.93	55	7.4162	0	0	0	30-50%
248.933	40	6.32456	0	0	0	30-50%
262.653	22	4.69042	0	0	0	30-50%
277.128	18	4.24264	0	0	0	30-50%
292.402	14	3.74166	0	0	0	30-50%
308.517	13	3.60555	0	0	0	30-50%
325.52	7	2.64575	0	0	0	30-50%
343.461	4	2	0	0	0	30-50%
362.39	3	1.73205	0	0	0	30-50%
382.362	0	0	0	0	0	30-50%
403.435	0	0	0	0	0	30-50%
425.67	1	1	0	0	0	30-50%
449.13	3	1.73205	0	0	0	30-50%
473.883	0	0	0	0	0	30-50%
