100	0.727269	0.0165776	0	0	0	30-50%
105.511	0.730414	0.0185113	0	0	0	30-50%
111.326	0.693568	0.0200208	0	0	0	30-50%
117.462	0.743856	0.0245968	0	0	0	30-50%
123.936	0.746459	0.0284927	0	0	0	30-50%
130.766	0.747507	0.0324734	0	0	0	30-50%
137.973	0.700828	0.0349408	0	0	0	30-50%
145.577	0.687985	0.0403612	0	0	0	30-50%
153.6	0.763095	0.0506827	0	0	0	30-50%
162.066	0.728407	0.0556858	0	0	0	30-50%
170.998	0.753478	0.0708056	0	0	0	30-50%
180.422	0.828237	0.089591	0	0	0	30-50%
190.365	0.655976	0.0790548	0	0	0	30-50%
200.857	0.662619	0.091904	0	0	0	30-50%
211.927	0.601219	0.0981624	0	0	0	30-50%
223.607	0.579197	0.110262	0	0	0	30-50%
235.93	1.05229	0.285747	0	0	0	30-50%
248.933	0.655976	0.176772	0	0	0	30-50%
262.653	0.841836	0.333101	0	0	0	30-50%
277.128	0.774872	0.329257	0	0	0	30-50%
292.402	0.80357	0.392102	0	0	0	30-50%
308.517	1.11926	0.639961	0	0	0	30-50%
325.52	2.41071	2.57716	0	0	0	30-50%
343.461	0.688775	0.596496	0	0	0	30-50%
362.39	0.516581	0.471572	0	0	0	30-50%
382.362	0	0	0	0	0	30-50%
403.435	0	0	0	0	0	30-50%
425.67	0	0	0	0	0	30-50%
449.13	0	0	0	0	0	30-50%
473.883	0	0	0	0	0	30-50%
