100	8632	92.9086	0	0	0	0-5%
105.511	6747	82.1401	0	0	0	0-5%
111.326	5643	75.1199	0	0	0	0-5%
117.462	4184	64.6838	0	0	0	0-5%
123.936	3259	57.0877	0	0	0	0-5%
130.766	2421	49.2037	0	0	0	0-5%
137.973	1796	42.3792	0	0	0	0-5%
145.577	1370	37.0135	0	0	0	0-5%
153.6	1023	31.9844	0	0	0	0-5%
162.066	726	26.9444	0	0	0	0-5%
170.998	554	23.5372	0	0	0	0-5%
180.422	378	19.4422	0	0	0	0-5%
190.365	293	17.1172	0	0	0	0-5%
200.857	231	15.1987	0	0	0	0-5%
211.927	144	12	0	0	0	0-5%
223.607	120	10.9545	0	0	0	0-5%
235.93	77	8.77496	0	0	0	0-5%
248.933	50	7.07107	0	0	0	0-5%
262.653	27	5.19615	0	0	0	0-5%
277.128	25	5	0	0	0	0-5%
292.402	21	4.58258	0	0	0	0-5%
308.517	14	3.74166	0	0	0	0-5%
325.52	8	2.82843	0	0	0	0-5%
343.461	6	2.44949	0	0	0	0-5%
362.39	5	2.23607	0	0	0	0-5%
382.362	2	1.41421	0	0	0	0-5%
403.435	4	2	0	0	0	0-5%
425.67	0	0	0	0	0	0-5%
449.13	0	0	0	0	0	0-5%
473.883	0	0	0	0	0	0-5%
