100	6731	82.0427	0	0	0	5-10%
105.511	5522	74.3102	0	0	0	5-10%
111.326	4269	65.3376	0	0	0	5-10%
117.462	3281	57.28	0	0	0	5-10%
123.936	2589	50.8822	0	0	0	5-10%
130.766	1811	42.5558	0	0	0	5-10%
137.973	1442	37.9737	0	0	0	5-10%
145.577	1088	32.9848	0	0	0	5-10%
153.6	759	27.55	0	0	0	5-10%
162.066	581	24.1039	0	0	0	5-10%
170.998	431	20.7605	0	0	0	5-10%
180.422	347	18.6279	0	0	0	5-10%
190.365	233	15.2643	0	0	0	5-10%
200.857	170	13.0384	0	0	0	5-10%
211.927	102	10.0995	0	0	0	5-10%
223.607	74	8.60233	0	0	0	5-10%
235.93	60	7.74597	0	0	0	5-10%
248.933	37	6.08276	0	0	0	5-10%
262.653	27	5.19615	0	0	0	5-10%
277.128	22	4.69042	0	0	0	5-10%
292.402	15	3.87298	0	0	0	5-10%
308.517	8	2.82843	0	0	0	5-10%
325.52	9	3	0	0	0	5-10%
343.461	4	2	0	0	0	5-10%
362.39	3	1.73205	0	0	0	5-10%
382.362	3	1.73205	0	0	0	5-10%
403.435	0	0	0	0	0	5-10%
425.67	0	0	0	0	0	5-10%
449.13	0	0	0	0	0	5-10%
473.883	0	0	0	0	0	5-10%
