100	0.632219	0.0136837	0	0	0	0-5%
105.511	0.611714	0.0147916	0	0	0	0-5%
111.326	0.652629	0.0176813	0	0	0	0-5%
117.462	0.649528	0.0203996	0	0	0	0-5%
123.936	0.67491	0.0243703	0	0	0	0-5%
130.766	0.649705	0.0268277	0	0	0	0-5%
137.973	0.621753	0.0293179	0	0	0	0-5%
145.577	0.652675	0.0358882	0	0	0	0-5%
153.6	0.645866	0.040935	0	0	0	0-5%
162.066	0.59841	0.0437522	0	0	0	0-5%
170.998	0.69741	0.0618523	0	0	0	0-5%
180.422	0.648887	0.0677768	0	0	0	0-5%
190.365	0.579617	0.0659256	0	0	0	0-5%
200.857	0.607362	0.0791606	0	0	0	0-5%
211.927	0.506959	0.0783635	0	0	0	0-5%
223.607	0.566489	0.0998381	0	0	0	0-5%
235.93	0.888548	0.232628	0	0	0	0-5%
248.933	0.494554	0.128602	0	0	0	0-5%
262.653	0.623138	0.239846	0	0	0	0-5%
277.128	0.649102	0.263666	0	0	0	0-5%
292.402	0.726994	0.336533	0	0	0	0-5%
308.517	0.726994	0.412167	0	0	0	0-5%
325.52	1.6617	1.7625	0	0	0	0-5%
343.461	0.623138	0.50879	0	0	0	0-5%
362.39	0.519281	0.434462	0	0	0	0-5%
382.362	0	0	0	0	0	0-5%
403.435	0	0	0	0	0	0-5%
425.67	0	0	0	0	0	0-5%
449.13	0	0	0	0	0	0-5%
473.883	0	0	0	0	0	0-5%
