100	0.550333	0.0121771	0	0	0	10-30%
105.511	0.535082	0.0131887	0	0	0	10-30%
111.326	0.546116	0.0155074	0	0	0	10-30%
117.462	0.550692	0.0177182	0	0	0	10-30%
123.936	0.56026	0.0207101	0	0	0	10-30%
130.766	0.566561	0.0238075	0	0	0	10-30%
137.973	0.57588	0.0279727	0	0	0	10-30%
145.577	0.553359	0.0310108	0	0	0	10-30%
153.6	0.590935	0.0378816	0	0	0	10-30%
162.066	0.590291	0.0447618	0	0	0	10-30%
170.998	0.608342	0.0553071	0	0	0	10-30%
180.422	0.515323	0.0504039	0	0	0	10-30%
190.365	0.577363	0.0655959	0	0	0	10-30%
200.857	0.499256	0.0662281	0	0	0	10-30%
211.927	0.548419	0.0889831	0	0	0	10-30%
223.607	0.486624	0.0866937	0	0	0	10-30%
235.93	1.37976	0.3984	0	0	0	10-30%
248.933	0.554245	0.139798	0	0	0	10-30%
262.653	0.826583	0.333572	0	0	0	10-30%
277.128	0.694329	0.265151	0	0	0	10-30%
292.402	0.617182	0.274571	0	0	0	10-30%
308.517	1.15722	0.700729	0	0	0	10-30%
325.52	1.50438	1.56117	0	0	0	10-30%
343.461	0.462886	0.517523	0	0	0	10-30%
362.39	0.462886	0.365944	0	0	0	10-30%
382.362	0	0	0	0	0	10-30%
403.435	0	0	0	0	0	10-30%
425.67	0	0	0	0	0	10-30%
449.13	0	0	0	0	0	10-30%
473.883	0	0	0	0	0	10-30%
