105 0.399 0.013 0.010
115 0.389 0.012 0.009
125 0.414 0.013 0.009
135 0.443 0.015 0.011
145 0.466 0.018 0.012
155 0.484 0.022 0.014
165 0.495 0.026 0.016
175 0.501 0.032 0.018
185 0.503 0.038 0.021
195 0.502 0.044 0.024
205 0.501 0.050 0.027
215 0.499 0.056 0.030
225 0.498 0.062 0.033
235 0.497 0.067 0.036
245 0.497 0.071 0.038
255 0.496 0.075 0.041
265 0.496 0.078 0.042
275 0.496 0.080 0.044
285 0.495 0.081 0.044
295 0.495 0.082 0.045
