105 0.649 0.020 0.015
115 0.651 0.018 0.014
125 0.662 0.019 0.014
135 0.673 0.022 0.015
145 0.683 0.025 0.017
155 0.691 0.030 0.019
165 0.695 0.036 0.022
175 0.695 0.044 0.025
185 0.692 0.052 0.029
195 0.687 0.060 0.032
205 0.683 0.068 0.037
215 0.680 0.076 0.041
225 0.678 0.084 0.045
235 0.677 0.090 0.048
245 0.676 0.096 0.052
255 0.675 0.101 0.055
265 0.675 0.105 0.057
275 0.674 0.108 0.059
285 0.674 0.110 0.060
295 0.674 0.111 0.061
