105 0.526 0.015 0.011
115 0.518 0.013 0.010
125 0.533 0.014 0.010
135 0.551 0.016 0.012
145 0.568 0.019 0.013
155 0.579 0.023 0.015
165 0.583 0.028 0.017
175 0.582 0.033 0.019
185 0.577 0.039 0.022
195 0.571 0.046 0.025
205 0.565 0.052 0.028
215 0.560 0.058 0.031
225 0.555 0.063 0.034
235 0.552 0.068 0.037
245 0.549 0.073 0.039
255 0.547 0.076 0.041
265 0.545 0.079 0.043
275 0.544 0.082 0.045
285 0.543 0.083 0.045
295 0.543 0.084 0.046
