105 0.852 0.052 0.039
115 0.844 0.051 0.037
125 0.832 0.052 0.037
135 0.840 0.060 0.040
145 0.864 0.073 0.046
155 0.892 0.090 0.052
165 0.918 0.109 0.060
175 0.938 0.128 0.068
185 0.952 0.147 0.077
195 0.962 0.165 0.086
205 0.969 0.183 0.095
215 0.973 0.199 0.103
225 0.976 0.213 0.111
235 0.979 0.225 0.118
245 0.980 0.235 0.124
255 0.982 0.244 0.129
265 0.983 0.251 0.132
275 0.983 0.255 0.135
285 0.984 0.259 0.137
295 0.984 0.260 0.138
