100	8889	94.2815	0	0	0	10-30%
105.511	7046	83.9405	0	0	0	10-30%
111.326	5539	74.4245	0	0	0	10-30%
117.462	4321	65.7343	0	0	0	10-30%
123.936	3330	57.7062	0	0	0	10-30%
130.766	2550	50.4975	0	0	0	10-30%
137.973	2017	44.911	0	0	0	10-30%
145.577	1553	39.4081	0	0	0	10-30%
153.6	1110	33.3167	0	0	0	10-30%
162.066	848	29.1204	0	0	0	10-30%
170.998	636	25.219	0	0	0	10-30%
180.422	470	21.6795	0	0	0	10-30%
190.365	340	18.4391	0	0	0	10-30%
200.857	271	16.4621	0	0	0	10-30%
211.927	181	13.4536	0	0	0	10-30%
223.607	150	12.2474	0	0	0	10-30%
235.93	125	11.1803	0	0	0	10-30%
248.933	70	8.3666	0	0	0	10-30%
262.653	41	6.40312	0	0	0	10-30%
277.128	40	6.32456	0	0	0	10-30%
292.402	21	4.58258	0	0	0	10-30%
308.517	34	5.83095	0	0	0	10-30%
325.52	6	2.44949	0	0	0	10-30%
343.461	4	2	0	0	0	10-30%
362.39	7	2.64575	0	0	0	10-30%
382.362	4	2	0	0	0	10-30%
403.435	0	0	0	0	0	10-30%
425.67	0	0	0	0	0	10-30%
449.13	1	1	0	0	0	10-30%
473.883	0	0	0	0	0	10-30%
