100	0.506225	0.0124476	0	0	0	10-30%
105.511	0.485053	0.0131664	0	0	0	10-30%
111.326	0.508716	0.015878	0	0	0	10-30%
117.462	0.535941	0.0193477	0	0	0	10-30%
123.936	0.545825	0.0226154	0	0	0	10-30%
130.766	0.507027	0.0232922	0	0	0	10-30%
137.973	0.559737	0.0301109	0	0	0	10-30%
145.577	0.554678	0.0338778	0	0	0	10-30%
153.6	0.541987	0.0387826	0	0	0	10-30%
162.066	0.584118	0.0493282	0	0	0	10-30%
170.998	0.561824	0.0539056	0	0	0	10-30%
180.422	0.50831	0.0544472	0	0	0	10-30%
190.365	0.485745	0.0600575	0	0	0	10-30%
200.857	0.540699	0.0782267	0	0	0	10-30%
211.927	0.65455	0.125522	0	0	0	10-30%
223.607	0.59856	0.12142	0	0	0	10-30%
235.93	0.904075	0.240048	0	0	0	10-30%
248.933	0.73641	0.238845	0	0	0	10-30%
262.653	0.948917	0.4495	0	0	0	10-30%
277.128	0.771477	0.337751	0	0	0	10-30%
292.402	0.303769	0.126208	0	0	0	10-30%
308.517	1.96727	1.4314	0	0	0	10-30%
325.52	0	0	0	0	0	10-30%
343.461	0.231443	0.200436	0	0	0	10-30%
362.39	0.810051	0.865981	0	0	0	10-30%
382.362	0	0	0	0	0	10-30%
403.435	0	0	0	0	0	10-30%
425.67	0	0	0	0	0	10-30%
449.13	0	0	0	0	0	10-30%
473.883	0	0	0	0	0	10-30%
