100	3809	61.7171	0	0	0	30-50%
105.511	2994	54.7175	0	0	0	30-50%
111.326	2431	49.3052	0	0	0	30-50%
117.462	1763	41.9881	0	0	0	30-50%
123.936	1388	37.2559	0	0	0	30-50%
130.766	1066	32.6497	0	0	0	30-50%
137.973	805	28.3725	0	0	0	30-50%
145.577	630	25.0998	0	0	0	30-50%
153.6	484	22	0	0	0	30-50%
162.066	333	18.2483	0	0	0	30-50%
170.998	273	16.5227	0	0	0	30-50%
180.422	179	13.3791	0	0	0	30-50%
190.365	157	12.53	0	0	0	30-50%
200.857	92	9.59166	0	0	0	30-50%
211.927	66	8.12404	0	0	0	30-50%
223.607	58	7.61577	0	0	0	30-50%
235.93	37	6.08276	0	0	0	30-50%
248.933	23	4.79583	0	0	0	30-50%
262.653	17	4.12311	0	0	0	30-50%
277.128	16	4	0	0	0	30-50%
292.402	11	3.31662	0	0	0	30-50%
308.517	10	3.16228	0	0	0	30-50%
325.52	5	2.23607	0	0	0	30-50%
343.461	3	1.73205	0	0	0	30-50%
362.39	2	1.41421	0	0	0	30-50%
382.362	0	0	0	0	0	30-50%
403.435	0	0	0	0	0	30-50%
425.67	1	1	0	0	0	30-50%
449.13	3	1.73205	0	0	0	30-50%
473.883	0	0	0	0	0	30-50%
