100	0.752581	0.0280156	0	0	0	50-70%
105.511	0.710543	0.029631	0	0	0	50-70%
111.326	0.713677	0.0343264	0	0	0	50-70%
117.462	0.777785	0.0422807	0	0	0	50-70%
123.936	0.813001	0.0500995	0	0	0	50-70%
130.766	0.699745	0.0498439	0	0	0	50-70%
137.973	0.779987	0.0633653	0	0	0	50-70%
145.577	0.767667	0.0711115	0	0	0	50-70%
153.6	0.715023	0.079248	0	0	0	50-70%
162.066	0.805327	0.102037	0	0	0	50-70%
170.998	0.771982	0.112262	0	0	0	50-70%
180.422	0.638606	0.109397	0	0	0	50-70%
190.365	0.978565	0.168322	0	0	0	50-70%
200.857	0.659746	0.151821	0	0	0	50-70%
211.927	0.726015	0.217893	0	0	0	50-70%
223.607	0.753995	0.23481	0	0	0	50-70%
235.93	1.02496	0.391414	0	0	0	50-70%
248.933	0.745427	0.378319	0	0	0	50-70%
262.653	1.91326	1.12029	0	0	0	50-70%
277.128	0.911078	0.588098	0	0	0	50-70%
292.402	0.341654	0.270101	0	0	0	50-70%
308.517	1.36662	1.36662	0	0	0	50-70%
325.52	0	0	0	0	0	50-70%
343.461	3.41654	2.85848	0	0	0	50-70%
362.39	0	0	0	0	0	50-70%
382.362	0	0	0	0	0	50-70%
403.435	0	0	0	0	0	50-70%
425.67	0	0	0	0	0	50-70%
449.13	0	0	0	0	0	50-70%
473.883	0	0	0	0	0	50-70%
