105 0.597268 0 0.011628
115 0.599175 0 0.0154262
125 0.627694 0 0.020586
135 0.612551 0 0.0254554
145 0.588389 0 0.0301726
155 0.606069 0 0.039456
165 0.6125 0 0.0483007
175 0.663922 0 0.0640392
190 0.482085 0 0.0394088
220 0.699348 0 0.0732481
270 0.818053 0 0.149512
